mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_13,delta2_14,delta2_15,delta2_16,delta2_17,delta2_18,delta2_19,delta2_20,label
-296.86404,81.69253,-89.27709,27.752054,-8.655965,-17.181948,-21.205444,-21.950455,-18.090624,-9.959805,-20.563305,-7.341119,2.8972578,2.6854615,-2.1778848,-3.3923435,1.1936342,2.2029183,-6.479102,2.727642,-0.8970992,0.5529456,1.0666139,-1.1344401,-0.41021225,0.27628037,-0.18407078,0.30956703,0.10774111,0.2759731,0.17507376,-0.065563284,0.10380887,0.42440125,-0.18854554,-0.44115973,0.23402338,-0.24964193,-0.19572535,0.041790046,-0.26423427,-0.75464994,1.0174252,0.270417,0.02445012,0.26346222,0.17842893,0.32499456,-0.023324827,0.077496976,0.005761981,-0.12958084,0.005683285,0.07292124,0.18778487,-0.05216322,0.025212977,0.12413739,0.04002393,-0.09408697,1
-327.72147,76.02327,-66.517395,21.504633,-10.907753,-10.001558,-16.594625,-22.795614,-23.659132,-6.000231,-19.33247,-9.4144945,1.0579258,3.357355,-4.8315363,-4.4680567,7.501397,0.89755774,-9.922836,5.5731926,4.1977468,-0.8390806,0.21593948,-1.2015032,-0.5446578,0.07798018,-0.5126567,0.256569,0.16674277,0.17674394,-0.026343713,0.04163525,0.01067705,-0.10649568,0.033103257,-0.2574759,-0.10529053,0.14948756,-0.25045276,-0.056769952,-0.45178896,-0.4718525,0.35907117,-0.48411754,-0.16986385,0.26780084,0.22536644,0.06318983,0.20656028,0.0113452915,0.19308485,0.09065172,0.054871026,-0.0626637,0.06433829,0.0625173,-0.09893234,0.01742746,0.099632606,0.009365453,1
-353.4724,92.04255,-68.80052,16.79148,-17.622406,-11.630675,-7.8348694,-21.733551,-20.658096,1.9237903,-16.180098,-8.073098,1.8398099,-0.701285,-5.911076,-3.3411872,2.4494927,0.6863679,-6.851643,4.193273,0.519362,0.29890838,-1.2069473,-0.44597372,-0.08105098,0.18429732,-0.063134894,-0.1440494,-0.1002009,-0.14209107,-0.24667113,-0.059289448,0.080494076,-0.03614621,-0.024089912,-0.049006015,-0.055569604,0.07438548,-0.0926006,0.035367414,1.0259124,-1.1137142,0.09301344,0.71494174,0.14596137,-0.18322062,0.107650936,0.2794674,0.3138733,0.30545878,-0.09087681,-0.006618607,0.038140368,0.007000049,0.0541089,0.066984594,-0.14040253,-0.04909427,-0.087106705,0.07847102,1
-343.13654,96.26119,-89.7265,31.50362,-24.84996,-19.938217,-6.099613,-18.402397,-18.277266,-0.4657695,-14.410116,-7.7086706,1.5031672,2.9347355,-5.769961,-4.9512715,0.6514523,0.20837796,-4.609123,2.4292805,-1.9463555,1.6760346,0.2433776,1.2200117,-0.24139032,-0.7858618,0.1677587,-0.16195606,-0.12979956,-0.9734668,0.19190225,0.12477829,-0.12296786,0.20100996,0.046962567,0.063571766,0.09453637,-0.252815,0.14561176,-0.083120175,-3.2480936,-1.8190807,1.8182044,0.19900501,0.73338455,0.6831727,-0.38969022,0.41098848,0.21150032,0.079758674,-0.18953024,0.2699225,0.2529173,-0.094379306,0.27075335,0.1548368,-0.03324706,0.087716,-0.054606225,-0.0793664,1
-374.0089,89.922516,-77.02174,39.071827,-14.389421,-14.666397,-6.1432123,-19.597464,-19.79926,-5.5483675,-13.044871,-8.772504,-0.6390652,2.687804,0.34413058,-3.5551176,3.2195997,-0.24026468,-7.256934,1.5776124,-2.4771678,-2.1378307,0.9526033,1.7007384,0.51644284,0.3269141,-0.09861898,0.4913478,0.58192486,-0.18204112,-0.33987886,0.41979897,-0.07335318,-0.0806448,0.10069352,-0.09337665,-0.009094113,-0.020749953,-0.06425969,-0.014031111,-1.851346,-0.98337597,0.9665771,-0.33630347,0.31553903,0.48336133,-0.17720982,0.3122632,0.034693,-0.17847948,0.1966921,0.46718726,-0.045635518,0.019109575,0.07847273,0.036906596,-0.049836203,0.10418302,0.02278527,-0.061648604,1
-354.48654,111.81791,-77.920525,30.659441,-18.496485,-19.617172,-1.5063769,-22.421356,-28.508816,-10.090609,-17.368786,-10.313118,-4.3715954,2.855427,-0.21651049,-3.2334545,2.8662996,1.5523001,-5.930931,1.1688327,3.3460875,-0.85267663,-0.4272109,1.4897252,-0.7160147,-0.56019044,-0.13159588,-0.30609748,-0.12972336,-0.49707308,-0.30514234,-0.12185393,0.031548902,-0.06453125,0.022594348,-0.18347181,0.033251602,0.16725151,-0.19118042,0.14698096,-1.4530419,-1.3502436,0.9355187,0.5440855,0.3663331,0.058785535,0.12834403,0.3694331,0.021305008,0.011960048,-0.0824908,-0.18086888,-0.03834004,-0.11685165,-0.043076362,-0.0053044995,-0.0609065,0.13109234,0.21853247,-0.045600805,1
-321.7606,91.50769,-77.30643,39.13689,-21.573444,-20.776886,-7.764441,-18.064781,-28.30609,-9.240893,-24.048355,-11.856493,-5.7923846,2.4020987,-3.8628585,-5.2505364,3.3751733,4.3973308,-6.9865084,4.543904,0.3627514,-0.35195452,0.62935174,-0.9979927,0.5375099,0.9996008,-0.46069366,-0.30044588,0.14162873,0.20411333,-0.21016252,-0.066232346,0.5261734,-0.04243577,0.032969605,-0.27959418,-0.025629748,-0.05124619,-0.23841183,0.20538297,-0.053638715,0.58024824,-0.42160308,-0.03839111,0.14449817,-0.31319973,-0.04591957,-0.38641325,-0.0578569,0.093752705,0.098411925,0.24217315,-0.017500533,0.12137588,-0.0668153,0.07218604,0.029848164,-0.10743856,0.10863285,-0.11421181,1
-323.05902,66.57225,-69.55331,39.039948,-13.2271805,-11.27527,-7.7279067,-18.039558,-25.482607,-7.5688553,-25.888012,-11.444885,-7.131159,1.7401294,-6.183475,-6.8098936,8.91411,-0.3728103,-10.141365,6.997189,-2.4065208,2.6809325,0.69528276,-1.0866358,0.92584354,-0.44257435,-0.6810513,0.43016428,-0.19873637,-0.4618951,-0.15109429,-0.5190548,0.19117916,0.4460369,-0.3426408,-0.044840116,0.3749864,-0.41716573,-0.30346498,0.005284128,-0.80641925,0.089551,-0.071535334,0.357758,0.116931155,0.052130554,0.49718848,-0.046864413,-0.00499887,-0.027855461,0.08846089,-0.1840753,-0.11126853,-0.06259791,0.1012867,0.15634307,-0.059218995,-0.08255247,0.03897717,-0.026354056,1
-307.3924,81.779625,-76.30279,28.686762,-17.380667,-23.613836,-1.3008205,-16.637741,-26.27402,-7.831668,-24.190952,-8.851819,-10.301854,5.8569927,-10.607847,-4.964467,12.456039,-7.8451543,-3.0714142,6.943082,3.2369542,-1.4307938,-0.8152359,1.2576053,-0.2484444,-1.6376424,0.060258247,0.56062096,0.60923606,-0.035050564,-0.17812075,0.14432234,-0.27214795,0.19474131,-0.32127577,0.01678443,0.14976169,-0.24102062,0.19525388,0.22261268,-0.5897495,1.0699154,0.5170607,-0.41419291,0.17421277,-0.079879604,0.05139577,-0.12581015,-0.11435772,-0.25525862,-0.3268357,-0.19145466,-0.080823466,-0.11118683,0.06509005,-0.08350389,-0.031237055,0.04389497,0.07912404,-0.05011401,1
-321.52188,75.59051,-79.13104,33.003063,-14.057379,-28.959446,-1.9444021,-14.896984,-18.497587,-5.5707154,-20.429728,-6.145265,-6.1009398,5.888073,-9.21145,-4.3184586,13.206995,-6.2663865,-0.88851255,5.1904817,3.166571,-1.2144277,1.124031,-0.69996446,0.8401745,0.1988119,-0.60577005,-0.16666368,-0.66159904,0.025476834,-0.56264234,-0.1670116,0.23040621,0.16485997,-0.20909889,-0.27883008,0.17300361,-0.056373037,0.036559664,0.042450864,-2.062921,-0.21537793,0.65487623,0.19564568,0.43818143,0.41318324,-0.1369866,-0.1360832,0.18459141,0.069325544,-0.19058874,0.09179805,0.19542132,0.06338389,0.12584373,-0.057811875,-0.04188006,0.061594244,-0.0966421,-0.037524212,1
-324.4837,79.31086,-77.05479,32.33746,-6.524581,-14.347619,-5.913335,-20.415718,-18.988646,-7.026444,-21.357857,-7.8838363,-3.6496716,3.5523908,-7.2293487,-8.406364,12.921008,-3.6117318,-6.8200083,4.3239427,0.31982914,2.0997303,-1.5503485,0.6744714,-0.20759793,-0.02307474,0.047405537,-0.753713,-0.0030234768,0.3475719,-0.22415636,-0.0109563405,-0.06144973,-0.023865411,0.23134683,-0.09209172,-0.15144975,0.3454169,-0.07208,-0.052850433,0.31727943,0.12941651,-0.097623214,-0.64800364,0.13870296,0.04011478,-0.25458443,-0.0930424,0.27201322,0.30834445,0.12672544,0.11207051,0.15318745,-0.18877515,0.03676232,-0.021963185,-0.09687489,0.033444695,0.08096484,-0.01889303,1
-303.03787,85.98662,-66.661705,19.923092,-3.7887828,-8.52459,-15.436966,-21.844328,-16.930199,-6.2559595,-21.544752,-8.949642,-3.5839639,1.4928282,-9.493536,-7.971987,9.375176,-2.877514,-7.7967505,4.3266625,0.13875175,-1.694428,1.2388994,-0.09460552,-0.29378602,0.7996521,-0.13221492,0.14481133,0.42148656,-0.22037971,-0.19617994,0.48874125,-0.13620596,-0.18760718,0.32658195,0.060860775,-0.10171017,0.13933833,0.17682725,0.17104557,0.7910912,-0.56789577,0.6807267,-0.22630326,-0.09324703,-0.40291774,-0.120486185,0.5253692,0.13820547,-0.10944056,-0.13831033,-0.13274303,0.08958369,0.11667365,0.103841916,0.12826082,-0.1585054,-0.05873262,0.13748546,-0.072296344,1
-302.0445,97.086136,-57.38072,16.442503,-12.263198,-16.87374,-8.416192,-18.13091,-11.58116,-6.350872,-17.91616,-7.6124587,-4.486617,2.1993012,-8.873826,-7.5353518,6.3087373,-2.573262,-5.51078,3.0003817,-0.4136339,-2.1166697,1.7471423,-0.137243,-0.41067645,0.55628115,0.616423,0.57100016,-0.16738741,0.007125989,0.10269221,-0.23996456,-0.504257,-0.045277275,-0.15016021,0.076904,0.070719205,-0.25242597,-0.19193538,-0.07748605,1.2167845,-0.94704753,0.24292055,-0.20887673,0.13739601,0.5518578,-0.24003018,-0.30053565,0.14326647,0.041308332,-0.22166,0.050750654,0.16346686,-0.1538936,-0.21790558,0.22509864,0.07913286,-0.107940875,0.11933759,-0.09601859,1
-327.50366,94.348724,-49.13705,21.012661,-11.360135,-18.341217,-1.9804624,-16.102201,-8.980509,-5.680975,-13.206923,-7.03505,-8.160583,3.5324447,-10.802951,-9.199148,4.7054005,-2.8791964,-7.397364,1.7840569,3.8926058,0.9684198,-3.3872235,0.8045711,-0.20773305,-0.70717114,0.14373021,-1.0545549,0.13180473,-0.25264362,-0.36334962,0.16350487,-0.32266745,0.2081215,-0.1275684,-0.20577417,0.27085778,0.1929123,-0.16393371,0.20205705,-1.4783814,-0.7807629,0.505456,1.0138527,0.8291347,0.3513005,0.01327691,0.36697492,0.1778002,-0.1671701,-0.08060766,-0.116062045,-0.087278865,-0.31585458,0.01375714,0.16688474,0.009236899,0.15638554,0.2397331,0.06644089,1
-324.43896,89.49265,-66.74503,20.07025,-9.558126,-18.271538,-8.811059,-27.4338,-9.766572,-4.5998406,-12.986092,-6.2395353,-9.155392,5.9983177,-8.188901,-9.108331,7.9032593,-4.324533,-5.4114437,1.4658535,-0.7796633,0.4677835,-0.37805086,-1.2792944,-0.46717018,0.51418537,-0.08590064,-0.2250346,0.20529552,0.38110515,0.16969602,0.19967297,0.17061606,-0.06186158,0.16756849,0.12786287,0.25970668,0.10804039,0.18038233,0.053582978,-0.06797144,1.2408379,0.08066955,-0.30070484,-0.43668735,-0.3663836,-0.17665057,-0.049182378,0.21895057,-0.31791845,-0.09341742,0.18220417,0.0010530967,-0.042808615,0.016173799,0.13026512,0.20420846,0.098208316,0.018344432,0.0770082,1
-301.6334,101.37822,-74.89216,7.2871337,-15.755636,-11.219973,-13.341325,-38.303753,-11.472514,-4.664513,-19.845623,-4.7505164,-5.819305,7.5790544,-3.3589776,-8.408767,9.408105,-5.559747,-3.939397,0.42800105,-0.29804006,-0.35631597,0.79847723,0.36424348,0.5940857,0.26637584,1.0647303,0.49613512,-0.1119321,0.15136792,0.30168727,0.02437037,-0.10199671,0.17010543,-0.14814511,0.012198986,0.19373946,-0.062910765,-0.14857306,0.045303814,-0.29740182,-0.9633342,0.21644962,1.2393773,0.09689798,-0.6531969,0.16288975,0.41456375,0.25210163,-0.35617927,-0.30495134,0.13392042,-0.17589788,-0.101782255,0.057417758,-0.049533807,0.02414824,0.16792977,0.050595634,0.17281118,1
-324.55612,90.18382,-59.51029,23.07822,-8.128262,-11.012577,-0.22096202,-31.417913,-20.00909,-5.227905,-22.379044,-9.225966,-8.235502,8.377064,-8.338939,-6.6658015,11.940483,-5.19961,-3.1639152,1.2113072,-0.8252411,-0.9346165,0.22738089,0.92464066,0.2873298,-0.040677864,0.46409655,0.393216,-0.36479822,-0.053035676,0.32242852,-0.10738277,-0.38106295,0.087135434,-0.24152133,-0.3050731,0.1606453,-0.14482564,-0.041997604,0.1487964,-1.0458304,0.97678274,0.47257352,-0.48574385,-0.33419797,-0.16482444,0.12609667,0.112495005,0.07487472,0.025495628,0.15426095,0.30835623,-0.05471694,-0.067996174,0.16605777,0.10894281,0.1069771,0.1543167,-0.015047058,0.10907948,1
-356.60767,77.86615,-56.004005,36.79641,-3.7179034,-19.058756,5.649114,-19.868397,-23.248451,-8.064946,-19.650291,-11.921287,-10.536267,6.8927555,-9.72634,-7.1221848,12.089239,-4.61044,-1.7828538,1.4109105,-4.102405,0.7643176,0.64374834,-1.570917,0.60241985,-0.15180412,-0.33689126,0.34697264,-0.14714864,-0.07894078,0.22381297,-0.0127180945,0.387099,0.035363425,-0.11845763,0.19653122,-0.11772055,-0.014092133,0.17956442,-0.04822006,0.97086686,-0.7702821,0.13336672,-0.27384686,0.33761528,0.2912385,-0.19763501,0.3362504,0.16227676,0.3071711,-0.035349544,0.25758073,0.092366524,-0.111170284,0.12893304,-0.07887951,-0.060611103,-0.15726122,-0.0463754,-0.12197223,1
-333.21924,91.13966,-60.540688,10.964929,-6.8806734,-18.387493,-0.75965285,-21.538174,-19.106009,-3.6597278,-18.176376,-8.042966,-9.315404,4.611217,-7.953674,-9.244702,8.040461,-5.967029,-3.3275118,-2.447668,-3.2384496,-1.1755017,1.0377135,0.25778574,1.0488863,-0.7398747,-0.33444878,1.1622082,0.4552816,0.2061446,0.12238869,-0.57519925,0.023875447,-0.19292445,0.38834617,0.10820259,-0.19778469,0.17580904,0.012014847,-0.21926187,0.55786276,2.412122,-0.82943004,0.46362063,-0.6882937,-0.57246417,0.43529347,-0.52092755,-0.2233935,-0.15598808,-0.11379725,0.21295984,-0.16163504,-0.123355806,0.01902459,0.08305719,-0.053008232,-0.03213843,0.063292526,0.10456699,1
-302.9014,88.42399,-77.82413,3.012477,-5.345462,-24.105844,-0.943693,-20.564154,-15.658692,1.5832926,-17.456455,-7.8835654,-4.667111,4.439767,-9.295678,-9.438489,7.179034,-6.5020785,-2.6544836,-1.5512614,2.3340676,-0.28765786,-0.54002696,0.049838748,-0.21176066,-0.45537233,0.31774947,0.10270851,-0.14478558,-0.22546875,-0.58711344,-0.12315003,0.1836902,0.24452724,-0.11265517,0.03378105,-0.1482686,0.10050446,0.1169809,0.09881857,-1.208527,-0.20218244,0.7504997,0.32125074,0.4312425,0.042719655,-0.31703883,0.08116336,0.19820109,-0.37117285,-0.050159913,0.14356582,0.22031029,0.12097253,-0.1667083,-0.067225575,0.055433724,0.0035614215,-0.016334455,0.24072081,1
-318.13898,65.86179,-68.51129,15.426155,-0.6135892,-25.319801,0.12513837,-18.410357,-14.644815,-0.072097965,-21.353369,-11.795275,-1.6032002,5.778258,-11.228885,-7.531511,9.702985,-7.069675,-0.4811513,-0.28163472,-2.8089173,0.62530047,0.06679301,0.39240947,0.009856141,-0.056219157,0.29596317,-0.10907467,0.16508427,-0.21985854,0.27700508,-0.11365003,-0.21406966,0.23241252,-0.122531556,-0.05533887,0.062857024,0.07027792,-0.0046643275,0.053952966,-0.92805517,1.5238322,-0.7064586,0.40943268,-0.15587305,0.08341735,0.059519827,-0.2195777,-0.15867823,0.00060776115,0.046915393,-0.11252069,0.05774697,-0.052766874,-0.028979711,0.078423865,-0.17454784,0.057365183,-0.04916368,0.01218859,1
-295.6985,79.49094,-66.45241,6.561967,-5.578279,-21.757431,0.48242182,-23.461618,-19.73076,-2.3126147,-20.129477,-11.356553,-7.466474,5.1330004,-8.872167,-8.237153,10.610389,-5.658349,-0.8806757,1.2678126,0.8768322,1.9404585,0.9102067,-0.9136378,-0.67599344,-0.3013249,-0.38499063,-0.17902784,0.102047846,-0.0046119047,0.24164279,0.2167008,-0.06319965,-0.096468195,0.043568596,-0.003686974,-0.09232788,-0.06393186,-0.24644195,0.025368508,-0.84898657,-0.9958646,-0.0840063,0.23191819,0.20835873,0.19229978,0.15748678,0.5350758,0.2527788,0.066089734,0.47636724,0.15441814,0.10641801,-0.029112663,0.02367719,-0.07860942,-0.16346005,-0.122802295,-0.0014505859,-0.010096005,1
-322.58188,96.74104,-66.501564,22.985184,-13.524394,-29.785109,-0.598765,-18.61944,-23.953144,-3.415348,-9.884704,-10.098583,-4.8397174,2.2219226,-6.4374104,-8.051435,4.1588483,-2.065093,-3.497531,2.2691753,-3.0240507,0.8461149,1.2944871,1.6409197,-0.007832558,-0.5237268,0.48352766,0.02665647,-0.22830068,-0.15383509,-0.110402666,-0.18015067,0.23838565,0.16830462,-0.12257213,-0.006591735,-0.09160138,-0.07569755,0.05384222,0.061649013,-0.9035223,-1.4772445,1.4398922,0.44484356,0.2116575,0.055353247,-0.14001372,-0.031843677,0.122425646,0.1728124,-0.079054005,0.026581515,0.4045615,0.009693693,0.06681729,0.099345,0.08880955,-0.034711655,-0.07611644,-0.11451961,1
-344.7131,92.33863,-61.39556,35.2526,-11.219921,-36.247,-4.556654,-8.137407,-23.277584,-5.300634,-9.124599,-11.470404,-0.7062858,0.7069055,-8.540221,-4.198128,2.8671958,-3.084312,-5.7148557,2.7768679,-1.1055721,-0.05838507,0.15896076,-1.7897265,0.3804406,1.4084414,-0.34517103,0.19831736,0.3566295,0.37506294,-0.422832,-0.1551893,-0.15184805,-0.27205023,-0.15887156,0.013943339,0.03166998,0.068567425,0.17857535,0.013602455,1.4983673,0.060511746,-0.36542675,-0.6692695,0.07630856,0.022686921,-0.4084031,0.04034171,0.44527116,0.1905386,0.04562476,0.29668167,0.040332954,-0.11591537,-0.029380284,0.0126681635,-0.1950604,-0.052550506,0.110197335,-0.09376638,1
-65.06445,4.2276845,-48.83431,-19.60308,-8.071086,-6.4835577,-6.4057207,-10.825542,-0.76011926,-15.0859785,-8.798799,-3.3103204,-7.5726857,-4.1601553,-18.485048,2.1641507,-8.680225,-9.966416,2.7117932,3.7596233,1.4552407,-0.22803362,-0.6288833,-0.17049931,-0.15892489,-0.18391936,0.20942663,-0.044138093,0.48282543,-0.06752419,-0.19830891,-0.19529389,0.06689356,0.038006432,-0.29389456,-0.048291814,0.21118733,-0.07404606,0.061304606,-0.1780174,0.04570537,0.56486344,-0.77279466,0.2911065,0.2388297,-0.23783033,0.2698329,0.0843257,0.104395196,-0.037723888,-0.035333123,-0.054613106,0.090932384,0.023420852,0.11128173,0.086599745,0.14714232,-0.12074067,0.017590886,0.12900606,1
-72.702034,19.50058,-43.920887,-27.458117,-14.064734,-8.226525,-8.634862,-16.494402,-2.8499808,-20.37823,-9.97855,-9.186121,-11.574016,-4.6814203,-19.183218,-2.1212168,-9.749398,-5.2607093,3.2103891,2.7291863,2.1642392,0.77536434,-0.059600044,-0.3261319,-0.600667,0.6330796,-0.46150565,-0.6754957,0.21721996,-0.3001897,-0.0293083,-0.15064657,-0.09119502,0.37364897,-0.18762459,-0.12653343,0.16741575,-0.11559304,-0.10090348,-0.27458224,0.3148853,-0.12724583,-0.37567574,-0.013670323,0.28192198,-0.19023426,0.28396404,0.113399535,0.087392986,-0.09525061,-0.08327473,0.06843393,0.11920086,-0.04751636,0.041342087,0.088412866,0.093562566,-0.03723623,0.040930104,-0.017718649,1
-52.278423,44.053608,-43.881374,-34.695526,-17.661283,-6.604333,-17.023262,-14.025166,-6.6091022,-19.837334,-7.97111,-8.665467,-13.1869,-3.3112068,-18.21843,-2.6135125,-8.785655,-6.1020317,-1.1383636,-0.75176454,0.6122563,0.37632713,0.6731738,-0.99987686,-0.09412618,0.5685918,-0.50500965,-0.09687249,-0.2224109,0.12286545,0.2632747,0.030895332,0.023622202,0.08848187,-0.20740815,-0.28529903,0.06360361,0.119331636,-0.2247562,0.077207066,0.19273236,-0.11117598,0.15246478,0.2260188,0.16773613,0.062983125,-0.11258389,0.23885143,0.16325134,0.08220313,-0.13612089,0.004284887,0.11418614,0.10391787,0.054790284,0.06981394,0.088937566,0.03584308,-0.050115246,-0.04559514,1
-21.619347,42.715237,-44.918304,-36.26964,-15.20916,-8.117021,-19.146744,-12.019919,-9.650492,-20.274069,-9.545128,-11.0896,-11.503016,-2.120978,-18.724258,-0.81177366,-8.543374,-6.868174,-3.4195745,-0.9503266,0.6081296,-0.19414808,-0.13308516,0.12903334,-0.17136978,-0.109155856,-0.082699805,-0.04396435,0.019601997,-0.060328763,-0.05923678,-0.050652973,0.026457643,0.056288682,-0.26286206,0.01541031,-0.01879596,0.18368936,0.102182075,0.026560288,0.36191288,-0.07256495,-0.15995947,0.20052686,0.08381635,0.12392293,0.19839405,-0.19544326,0.037196167,0.042580493,0.32658264,0.07128355,-0.01640765,0.0007605359,0.106968805,-0.014943371,0.07857058,0.033440854,0.2776054,-0.059177823,1
-27.170113,44.198578,-49.06024,-40.831085,-17.227486,-4.571938,-16.955044,-11.281288,-7.43667,-20.088266,-12.018248,-15.4641485,-12.266551,-4.710292,-22.279446,-4.029621,-8.7441845,-6.727197,-4.382813,-1.5839018,-0.6988333,0.57479745,-0.29030955,-0.34430173,-0.4046883,0.14425747,0.08691474,-0.21992053,0.1277455,0.15647313,0.056436244,-0.18371017,-0.22255917,0.021116149,0.18496631,0.028937984,-0.06292157,-0.031173842,0.0028614292,-0.28629532,-0.21891749,0.07631598,-0.2525112,0.4317511,-0.114047244,-0.011448818,0.050717104,0.0684146,0.035476178,-0.16096316,0.15642202,0.21530503,0.06757868,-0.0071220854,0.08943905,-0.05761734,0.031937256,-0.047073048,0.040950872,0.17118989,1
-42.53424,42.752163,-54.918083,-44.024475,-18.8143,-0.62752765,-13.991508,-10.731328,-3.4103553,-17.942148,-10.691662,-13.88944,-16.140587,-5.5403957,-22.953594,-7.0558457,-8.388695,-7.954993,-2.820973,-0.33518848,-0.5342168,-0.18895727,-0.3875214,-0.12971424,0.048084456,0.06730725,-0.058882426,0.049985927,0.20109558,-0.012377834,-0.030395325,0.14902037,0.073527366,-0.3270819,0.13909547,0.13638769,-0.11946917,-0.20945607,0.0497115,0.07915993,-0.07707268,0.16985948,-0.16954331,0.3010302,0.017026765,-0.0592095,0.06823144,0.09176972,-0.32183197,0.10472205,0.17353813,0.021500368,0.08273145,-0.09249819,0.019270156,0.009098253,0.031510286,0.0525965,-0.032877613,-0.01436232,1
-154.42763,77.04079,-73.61655,-47.64253,-22.416998,-2.0384176,-38.27495,1.9978824,-14.581906,-26.316824,-0.105476044,-6.9574337,-4.0970116,-1.5712333,13.28102,-0.937862,-2.5963726,-0.71307164,-14.432949,-5.3770046,0.20284317,-2.1825478,2.0870101,0.5658249,-0.93864787,-0.08461409,0.5275554,-0.6089498,-0.21203536,0.2259909,-0.14134693,-0.08541934,-0.38497105,-0.18559706,0.32765007,0.1379147,0.084105685,0.26135004,-0.17834845,-0.09371275,1.661364,1.4730723,-0.42510375,0.22140895,-0.4218506,-0.059755046,0.09516216,-0.62918,0.10094562,0.20886885,-0.022926657,-0.15415192,0.048162516,-0.028576192,-0.099396095,0.081437334,0.12837836,-0.15692392,0.09315269,-0.15558624,1
-179.64679,76.873665,-65.481064,-43.493893,-31.910286,-1.1816738,-29.78653,-4.233642,-5.7958636,-24.411417,-7.6270046,-3.2503805,-6.442654,-3.0662875,13.956229,-1.119516,-3.2593634,-0.45188707,-14.28658,-8.041978,-0.20389064,0.2911394,-0.10009575,0.80460066,-0.52312255,-0.24692735,-0.050107867,0.015452188,0.012480554,-0.15109172,0.005765558,-0.14013435,0.001531582,-0.23323922,0.15632331,-0.28445715,-0.050799638,0.06503349,-0.027086273,-0.20291908,-0.42445657,-0.21926135,0.28882447,-0.08188108,0.41782707,0.20720614,0.1293479,0.18877088,0.10219998,0.2479957,-0.003432626,-0.09055464,0.21558838,-0.24641483,0.018508308,0.16730224,0.014714343,0.0013265912,0.06310214,0.09766283,1
-187.11942,88.12868,-59.489834,-32.585785,-29.501888,-1.606651,-24.70419,1.8534863,-4.1276283,-20.488619,-7.6683087,1.2279232,-3.665816,0.076232076,12.388873,-0.09994056,-2.4677,0.34716862,-7.1164684,-9.180158,-3.6723037,-1.1634355,0.5531344,0.27661398,0.5042013,-0.28501037,0.2880838,0.69029266,-0.25101835,-0.047485564,0.20068553,0.5632213,0.26513618,0.28077874,-0.24649681,-0.15304199,-0.22781296,-0.1033727,0.36060283,-0.27993158,-0.9889547,-0.3589386,0.65577227,0.1700564,-0.16385318,0.16849312,0.38961923,-0.06697658,0.023970403,0.13603745,0.15240076,-0.08304537,0.08788839,0.0537464,0.11424567,0.05024237,0.086844444,0.22416553,-0.0805905,0.22712202,1
